1282597704370,99,288,295
1282597705033,129,397,417
1282597705640,99,198,379
1282597706181,60,222,417
1282597706743,99,327,706
1282597707318,99,261,255
1282597707863,99,165,133
1282597708374,30,114,609
1282597712109,129,268,729
1282597712805,99,172,447
1282597713414,129,219,427
1282597713915,129,318,492
1282597714410,99,144,430
1282597714934,30,66,286
1282597716154,60,126,210
1282597716751,60,169,589
1282597718485,99,72,102
1282597719161,129,165,96
1282597719739,30,75,396
1282597723463,60,253,78
1282597724177,60,40,672
1282597724917,30,181,168
1282597726303,30,451,132
1282597727191,60,294,79
1282597727832,60,423,48
1282597728478,60,432,552
1282597729232,60,408,306
1282597729800,99,361,643
1282597730416,60,313,619
1282597730985,30,195,642
1282597731599,129,342,322
1282597732193,60,175,567
1282597732796,30,438,720
1282597739811,60,415,174
1282597740706,129,301,301
1282597741210,30,375,666
1282597744281,99,268,735
1282597744898,99,352,412
1282597745474,99,247,367
1282597745935,129,102,511
1282597746428,60,429,378
1282597746983,99,111,213
1282597747678,99,375,328
1282597748179,129,105,400
1282597748682,99,151,232
1282597749203,30,355,240
1282597755539,30,399,349
1282597757490,60,36,138
1282597758283,30,178,271
1282597758933,60,273,720
1282597759802,129,244,682
1282597760334,99,75,471
1282597760876,129,184,703
1282597761417,60,57,735
1282597761990,129,234,678
1282597762492,30,219,580
1282597773659,30,52,108
1282597775634,129,277,571
1282597776398,129,235,87
1282597776932,129,178,450
1282597777415,30,306,210
1282597778283,60,330,555
1282597779033,60,313,615
1282597779578,99,313,603
1282597780037,30,129,283
1282597780711,129,282,249
1282597781198,60,49,144
1282597781749,30,273,400
1282597782372,129,229,307
1282597782856,99,189,351
1282597783303,30,118,711
1282597784038,30,190,139
1282597785881,30,396,397
1282597786600,60,372,139
1282597787180,129,223,390
1282597787675,99,426,630
1282597788311,129,289,562
1282597788813,99,214,441
1282597789293,129,381,690
1282597789839,30,171,348
Finished: 1282597790391
