1282732142878,60.0,283,181
1282732143524,99.0,313,709
1282732144038,30.0,300,778
1282732145696,99.0,334,591
1282732146263,60.0,270,355
1282732146840,129.0,273,127
1282732147413,99.0,211,253
1282732148005,60.0,183,630
1282732148601,30.0,385,367
1282732150076,60.0,330,468
1282732150708,30.0,37,697
1282732151602,99.0,178,414
1282732152307,30.0,414,226
1282732153288,99.0,270,484
1282732153886,129.0,354,99
1282732154478,60.0,369,420
1282732155200,30.0,229,492
1282732156022,60.0,388,79
1282732156772,30.0,103,682
1282732158523,129.0,363,534
1282732159142,129.0,133,309
1282732159669,99.0,118,475
1282732160206,30.0,391,97
1282732162689,99.0,364,723
1282732163459,129.0,196,73
1282732164162,129.0,282,444
1282732164759,129.0,331,423
1282732165290,99.0,415,192
1282732165872,99.0,346,405
1282732166411,60.0,294,343
1282732167005,60.0,238,591
1282732167590,99.0,193,703
1282732168098,30.0,33,597
1282732169762,30.0,210,45
1282732170835,129.0,315,198
1282732171409,99.0,156,111
1282732172028,129.0,210,685
1282732172555,30.0,369,475
1282732173939,60.0,295,307
1282732174510,30.0,150,384
1282732175144,129.0,255,274
1282732175679,99.0,145,220
1282732176261,99.0,285,85
1282732176817,99.0,141,669
1282732177442,129.0,237,484
1282732177921,129.0,277,247
1282732178425,30.0,186,751
1282732179284,30.0,105,37
1282732181369,30.0,450,318
1282732182413,129.0,279,270
1282732182993,60.0,412,355
1282732183514,60.0,166,396
1282732184055,30.0,397,342
1282732185656,60.0,366,174
1282732187119,60.0,108,498
1282732187757,99.0,97,382
1282732188246,30.0,123,202
1282732189058,99.0,372,400
1282732189615,129.0,213,226
1282732190083,60.0,241,432
1282732190692,99.0,180,564
1282732191190,30.0,36,535
1282732192010,129.0,99,519
1282732192510,30.0,429,390
1282732194031,99.0,366,739
1282732194594,129.0,244,73
1282732195215,30.0,442,331
1282732196782,60.0,370,135
1282732197380,129.0,319,138
1282732197898,60.0,397,289
1282732198437,99.0,220,667
1282732199010,99.0,163,127
1282732199598,129.0,204,430
1282732200103,60.0,319,627
1282732200644,129.0,255,198
1282732201139,129.0,112,169
1282732201625,60.0,240,66
1282732202241,60.0,285,454
1282732203094,30.0,231,141
1282732203835,60.0,321,184
Finished: 1282732205213
