1282742061335,60.0,244,61
1282742062195,30.0,403,538
1282742062984,99.0,129,444
1282742063706,99.0,82,618
1282742064326,99.0,225,547
1282742064864,60.0,121,346
1282742065532,129.0,234,633
1282742066171,60.0,370,79
1282742066890,99.0,178,193
1282742067516,99.0,247,379
1282742068089,30.0,274,384
1282742068776,60.0,294,192
1282742069405,99.0,231,568
1282742069984,30.0,327,621
1282742072368,30.0,160,783
1282742075203,99.0,310,670
1282742075882,60.0,379,726
1282742076587,60.0,363,573
1282742077214,129.0,252,118
1282742077936,30.0,162,499
1282742078553,30.0,91,724
1282742082460,129.0,93,463
1282742083167,60.0,268,372
1282742083878,129.0,333,702
1282742084470,99.0,235,54
1282742085467,129.0,292,655
1282742086466,60.0,115,640
1282742087375,99.0,174,546
1282742088147,129.0,111,664
1282742089015,99.0,274,597
1282742089856,30.0,117,525
1282742093719,99.0,147,172
1282742094640,30.0,402,475
1282742096042,60.0,166,100
1282742096881,60.0,184,571
1282742097799,129.0,228,492
1282742098506,99.0,87,492
1282742099218,30.0,163,289
1282742101381,30.0,445,21
1282742102324,30.0,156,669
1282742104063,129.0,364,555
1282742104785,99.0,145,309
1282742105746,30.0,132,769
1282742109447,99.0,219,414
1282742110268,129.0,331,295
1282742111249,30.0,84,48
1282742112079,30.0,214,487
1282742115141,99.0,244,504
1282742115493,99.0,280,460
1282742116035,129.0,132,597
1282742116605,30.0,336,423
1282742117429,60.0,394,48
1282742118336,30.0,43,583
1282742123032,129.0,264,256
1282742123775,129.0,190,714
1282742124419,129.0,210,711
1282742125052,60.0,214,618
1282742125611,129.0,222,678
1282742126124,99.0,319,621
1282742126661,99.0,336,666
1282742127188,60.0,102,708
1282742128029,60.0,352,682
1282742129221,60.0,210,585
1282742129915,99.0,343,259
1282742130586,129.0,307,316
1282742131151,99.0,303,714
1282742131950,30.0,262,571
1282742132603,30.0,192,397
1282742133341,60.0,174,58
1282742134251,60.0,435,253
1282742135022,129.0,387,240
1282742135583,60.0,66,216
1282742136460,129.0,75,252
1282742136988,60.0,370,637
1282742139819,129.0,412,87
1282742140495,60.0,187,214
1282742141219,30.0,348,376
1282742142102,129.0,403,561
1282742142713,129.0,202,102
1282742143430,30.0,73,648
Finished: 1282742147174
