1285341286097,60.0,352,717
1285341286807,129.0,331,706
1285341287356,99.0,279,739
1285341288426,99.0,49,342
1285341289052,60.0,136,621
1285341289702,129.0,123,693
1285341290176,99.0,205,544
1285341290663,60.0,432,207
1285341291249,30.0,84,297
1285341291803,129.0,78,718
1285341292373,30.0,129,418
1285341293578,60.0,357,165
1285341294233,99.0,109,319
1285341294845,60.0,37,513
1285341295371,30.0,36,243
1285341297148,60.0,331,265
1285341298807,129.0,159,732
1285341299356,99.0,246,300
1285341299965,30.0,90,265
1285341302866,60.0,79,363
1285341303409,99.0,220,202
1285341303978,30.0,70,79
1285341305091,129.0,288,510
1285341305678,60.0,244,138
1285341306305,99.0,399,135
1285341306828,30.0,177,310
1285341307409,129.0,69,681
1285341307975,30.0,370,151
1285341309652,60.0,115,210
1285341310260,60.0,322,762
1285341310859,129.0,157,174
1285341312328,30.0,460,372
1285341314891,30.0,180,369
1285341316028,99.0,190,481
1285341316525,60.0,445,544
1285341317106,30.0,348,69
1285341318280,99.0,250,579
1285341318841,60.0,423,172
1285341319906,30.0,201,528
1285341321238,129.0,87,433
1285341321748,30.0,352,693
1285341324039,60.0,429,585
1285341324583,30.0,366,399
1285341326573,129.0,84,511
1285341327491,60.0,264,699
1285341331009,129.0,342,169
1285341331610,129.0,183,366
1285341332223,30.0,397,775
1285341333343,60.0,126,528
1285341333908,60.0,124,621
1285341334417,60.0,442,609
1285341335011,30.0,420,259
1285341336187,99.0,114,321
1285341336682,30.0,367,139
1285341337746,30.0,379,451
1285341339631,60.0,250,133
1285341340589,60.0,54,591
1285341341255,30.0,81,333
1285341342425,99.0,262,657
1285341342977,129.0,321,540
1285341343570,129.0,129,210
1285341344155,99.0,118,445
1285341344766,99.0,304,243
1285341345289,99.0,387,108
1285341345903,60.0,285,748
1285341349566,129.0,324,486
1285341350089,129.0,361,226
1285341350926,99.0,235,304
1285341351802,129.0,132,537
1285341352300,99.0,123,604
1285341352893,99.0,153,180
1285341353526,129.0,147,610
1285341354044,99.0,168,174
1285341354571,99.0,106,447
1285341355163,129.0,388,501
1285341355720,99.0,270,730
1285341356297,30.0,411,237
1285341357525,129.0,219,373
1285341358846,30.0,300,94
1285341359507,129.0,406,139
Finished: 1285341360039
