1285339171936,129.0,301,127
1285339172540,60.0,171,642
1285339173049,30.0,55,481
1285339173953,30.0,181,634
1285339178304,60.0,52,664
1285339178848,99.0,222,258
1285339179334,99.0,58,543
1285339179836,129.0,214,447
1285339180251,99.0,121,211
1285339180653,99.0,201,148
1285339181074,30.0,58,381
1285339181583,129.0,193,153
1285339182034,99.0,135,291
1285339182457,30.0,277,42
1285339182903,129.0,156,132
1285339183356,30.0,354,18
1285339183867,60.0,306,423
1285339184397,60.0,294,477
1285339184843,99.0,373,492
1285339185278,30.0,123,366
1285339186527,60.0,222,361
1285339187014,129.0,75,255
1285339187438,30.0,202,429
1285339187978,99.0,303,166
1285339188445,30.0,309,268
1285339188904,60.0,117,267
1285339189368,30.0,432,279
1285339190028,99.0,177,685
1285339190566,99.0,162,373
1285339190970,60.0,390,321
1285339191429,60.0,358,754
1285339191955,99.0,97,139
1285339192473,60.0,435,459
1285339192948,30.0,186,64
1285339194250,60.0,193,111
1285339194724,99.0,133,133
1285339195175,129.0,150,616
1285339195658,30.0,397,654
1285339197998,30.0,166,96
1285339199203,129.0,343,324
1285339199718,129.0,285,121
1285339200155,60.0,339,337
1285339200693,129.0,406,450
1285339201183,99.0,222,175
1285339201615,60.0,373,73
1285339202484,60.0,64,301
1285339202999,99.0,249,340
1285339203455,60.0,153,546
1285339204361,30.0,313,418
1285339205639,129.0,163,102
1285339206174,129.0,148,178
1285339206625,99.0,222,238
1285339207076,60.0,85,186
1285339207990,60.0,63,337
1285339208887,30.0,120,694
1285339210596,129.0,112,447
1285339211092,99.0,243,481
1285339211498,99.0,345,420
1285339211914,129.0,130,349
1285339212338,30.0,373,259
1285339213216,129.0,288,517
1285339213741,129.0,283,441
1285339214136,129.0,111,679
1285339214640,99.0,97,367
1285339215062,99.0,84,301
1285339215513,30.0,144,435
1285339216385,60.0,85,507
1285339216838,30.0,405,720
1285339217678,99.0,303,480
1285339218153,129.0,324,514
1285339218598,129.0,78,396
1285339219092,99.0,72,54
1285339219604,60.0,294,712
1285339220276,60.0,178,604
1285339220724,30.0,357,295
1285339221641,129.0,328,474
1285339222127,60.0,364,171
1285339222976,30.0,315,349
1285339224833,129.0,142,688
1285339225366,30.0,346,580
Finished: 1285339226386
