1285339241113,99.0,136,679
1285339241710,99.0,264,148
1285339242334,129.0,357,480
1285339242864,99.0,327,291
1285339243402,99.0,294,469
1285339243892,99.0,208,175
1285339244445,30.0,262,690
1285339245749,60.0,169,279
1285339246442,60.0,112,168
1285339247008,60.0,264,85
1285339247522,129.0,352,490
1285339248047,129.0,195,567
1285339248533,60.0,288,247
1285339249053,60.0,141,40
1285339250163,60.0,331,363
1285339251025,129.0,222,312
1285339251539,30.0,322,160
1285339252010,129.0,378,519
1285339252547,99.0,294,519
1285339252972,30.0,180,765
1285339254684,129.0,367,732
1285339255250,30.0,273,298
1285339255794,129.0,366,670
1285339256359,30.0,430,646
1285339257336,30.0,454,393
1285339258285,30.0,184,736
1285339259197,129.0,322,75
1285339259887,30.0,382,709
1285339264004,129.0,361,687
1285339264532,129.0,142,127
1285339265109,99.0,57,442
1285339265884,99.0,84,696
1285339266507,60.0,103,253
1285339267255,30.0,213,366
1285339269702,99.0,217,742
1285339270316,60.0,396,390
1285339271335,99.0,87,307
1285339272003,60.0,153,382
1285339272672,129.0,207,547
1285339273303,99.0,54,447
1285339273887,60.0,427,315
1285339274504,30.0,48,732
1285339280082,30.0,75,289
1285339281807,99.0,229,657
1285339282496,99.0,126,525
1285339283141,99.0,207,147
1285339283879,129.0,397,135
1285339284609,30.0,355,496
1285339285441,99.0,241,289
1285339286164,129.0,117,174
1285339286925,60.0,202,31
1285339287583,30.0,22,519
1285339289645,129.0,307,538
1285339290376,99.0,202,102
1285339291009,99.0,273,400
1285339293194,30.0,456,144
1285339294371,129.0,231,168
1285339294965,30.0,352,21
1285339296053,60.0,81,676
1285339296793,99.0,370,420
1285339297373,30.0,448,726
1285339297993,129.0,85,301
1285339298671,30.0,430,448
1285339299350,99.0,195,709
1285339299942,30.0,376,442
1285339300989,60.0,429,645
1285339301885,60.0,388,358
1285339302452,30.0,412,516
1285339303824,99.0,255,664
1285339304380,60.0,333,135
1285339304998,129.0,118,444
1285339305525,129.0,252,718
1285339306095,60.0,273,703
1285339306675,129.0,259,466
1285339307233,60.0,388,96
1285339307854,60.0,145,459
1285339308428,60.0,97,627
1285339308976,60.0,262,388
1285339309574,30.0,129,583
1285339311279,129.0,283,691
Finished: 1285339311834
