1285158624137,60.0,46,682
1285158624973,30.0,21,402
1285158625723,60.0,169,175
1285158627706,30.0,399,351
1285158628473,99.0,75,733
1285158629098,30.0,99,135
1285158632611,60.0,331,331
1285158633417,129.0,289,697
1285158633957,99.0,319,387
1285158634475,99.0,55,160
1285158635031,30.0,450,288
1285158635852,99.0,352,241
1285158636294,60.0,361,547
1285158636823,129.0,274,561
1285158637287,99.0,276,379
1285158637726,129.0,114,340
1285158638174,99.0,321,709
1285158638690,30.0,193,561
1285158640334,60.0,303,720
1285158641281,30.0,187,402
1285158643394,30.0,27,783
1285158644242,129.0,171,522
1285158644818,129.0,330,327
1285158645283,60.0,69,291
1285158646681,30.0,133,310
1285158648391,129.0,205,469
1285158648915,30.0,61,222
1285158650114,129.0,336,222
1285158650678,60.0,111,166
1285158651609,30.0,124,382
1285158653293,60.0,201,292
1285158653839,129.0,75,624
1285158654350,129.0,112,516
1285158654801,60.0,247,604
1285158656847,60.0,229,444
1285158657428,99.0,87,87
1285158658571,99.0,385,585
1285158659262,129.0,388,720
1285158659818,129.0,180,295
1285158660362,99.0,225,351
1285158660873,129.0,210,151
1285158661357,99.0,363,439
1285158661923,30.0,30,501
1285158662584,60.0,342,463
1285158663149,129.0,193,231
1285158663645,99.0,300,453
1285158664137,30.0,273,33
1285158664786,99.0,420,664
1285158665397,60.0,72,354
1285158666943,60.0,249,499
1285158668315,129.0,123,595
1285158668797,129.0,342,154
1285158669686,129.0,360,399
1285158670163,60.0,190,423
1285158670960,30.0,412,102
1285158672284,99.0,189,669
1285158672878,129.0,97,549
1285158673371,129.0,261,327
1285158673814,60.0,31,241
1285158675195,30.0,406,370
1285158676871,30.0,318,207
1285158678039,30.0,295,763
1285158681933,99.0,190,307
1285158682614,30.0,430,151
1285158684373,99.0,429,394
1285158684973,60.0,373,516
1285158685493,99.0,180,460
1285158685978,99.0,156,360
1285158686446,30.0,414,564
1285158687889,99.0,276,498
1285158688422,60.0,175,325
1285158688926,99.0,304,657
1285158689453,129.0,325,210
1285158689981,129.0,288,366
1285158690424,30.0,28,727
1285158691044,60.0,355,465
1285158691639,60.0,421,255
1285158692146,99.0,244,409
1285158692601,60.0,427,361
1285158693428,30.0,457,199
Finished: 1285158699168
