1285063444862,129.0,243,340
1285063445512,30.0,112,157
1285063446156,129.0,187,154
1285063446685,129.0,73,603
1285063447275,30.0,259,240
1285063448518,99.0,397,384
1285063449443,60.0,177,621
1285063450105,30.0,376,81
1285063450929,30.0,405,298
1285063452753,99.0,343,301
1285063453291,60.0,129,228
1285063453819,30.0,223,616
1285063455694,99.0,405,331
1285063456743,129.0,211,622
1285063457247,129.0,321,633
1285063457757,99.0,351,271
1285063458319,30.0,438,310
1285063465120,99.0,367,741
1285063466178,99.0,57,595
1285063466833,99.0,424,387
1285063467406,99.0,313,334
1285063467901,60.0,163,640
1285063468532,30.0,78,264
1285063472537,30.0,124,112
1285063473739,129.0,307,103
1285063474540,60.0,394,165
1285063475417,129.0,138,445
1285063475960,30.0,360,699
1285063476886,60.0,60,213
1285063477563,99.0,147,532
1285063478071,129.0,328,532
1285063478505,60.0,189,337
1285063479034,30.0,211,451
1285063479965,60.0,277,93
1285063480569,60.0,310,213
1285063481064,99.0,250,66
1285063481545,99.0,73,106
1285063482102,99.0,58,457
1285063482607,99.0,94,223
1285063483079,99.0,399,475
1285063483575,129.0,330,354
1285063483987,30.0,265,186
1285063486999,129.0,253,204
1285063487537,99.0,136,484
1285063488009,30.0,357,181
1285063490694,60.0,396,570
1285063491521,30.0,145,280
1285063493046,30.0,169,213
1285063493664,129.0,250,619
1285063494293,99.0,160,112
1285063494831,129.0,321,175
1285063495332,129.0,319,123
1285063495797,60.0,103,754
1285063496537,129.0,192,187
1285063497023,60.0,385,511
1285063497520,60.0,166,684
1285063498132,60.0,103,36
1285063498851,60.0,328,477
1285063499335,60.0,45,760
1285063499917,30.0,411,634
1285063500616,129.0,405,123
1285063501239,60.0,352,282
1285063501776,30.0,238,360
1285063502781,60.0,376,682
1285063503387,30.0,286,747
1285063503912,129.0,405,297
1285063504457,60.0,348,477
1285063504949,30.0,118,582
1285063505556,30.0,316,699
1285063506234,99.0,196,568
1285063506728,129.0,222,418
1285063507166,30.0,237,691
1285063507985,129.0,162,394
1285063508507,99.0,355,561
1285063508998,60.0,199,591
1285063509555,99.0,396,661
1285063510065,60.0,373,621
1285063510528,129.0,393,543
1285063510984,129.0,189,570
1285063511472,99.0,198,373
Finished: 1285063511945
