1285339425904,99.0,370,435
1285339426649,99.0,118,445
1285339427273,30.0,276,303
1285339429077,129.0,148,508
1285339429751,129.0,357,327
1285339430384,129.0,153,348
1285339431121,129.0,391,177
1285339431747,129.0,409,432
1285339432369,99.0,315,537
1285339432938,30.0,139,547
1285339433586,30.0,391,207
1285339434231,99.0,346,361
1285339434866,30.0,319,721
1285339440092,99.0,87,532
1285339440879,99.0,124,651
1285339441509,129.0,325,538
1285339442173,99.0,351,231
1285339442763,30.0,333,432
1285339448013,60.0,391,237
1285339448713,129.0,126,256
1285339449244,129.0,103,82
1285339450669,60.0,397,88
1285339451444,60.0,435,154
1285339451985,129.0,342,69
1285339452478,99.0,315,319
1285339453009,129.0,373,573
1285339453603,60.0,343,171
1285339454595,129.0,73,627
1285339455316,30.0,151,324
1285339456402,30.0,267,490
1285339457325,60.0,306,172
1285339457901,30.0,130,388
1285339458471,129.0,174,259
1285339458987,60.0,267,417
1285339459585,60.0,106,366
1285339460098,30.0,138,205
1285339460643,60.0,76,303
1285339461586,99.0,139,463
1285339462058,129.0,312,351
1285339462530,99.0,423,144
1285339463006,30.0,121,735
1285339463646,60.0,96,507
1285339464155,99.0,340,303
1285339464689,60.0,175,123
1285339465196,60.0,261,30
1285339465705,129.0,267,696
1285339466213,129.0,229,591
1285339466647,30.0,429,573
1285339467632,99.0,387,489
1285339468101,30.0,238,451
1285339468675,30.0,163,738
1285339470469,60.0,334,705
1285339471391,30.0,372,132
1285339472937,129.0,64,685
1285339473565,129.0,189,262
1285339474117,30.0,460,349
1285339476619,30.0,37,175
1285339479331,30.0,373,165
1285339481352,30.0,45,562
1285339482147,99.0,81,117
1285339482855,30.0,30,94
1285339484554,99.0,160,382
1285339485185,99.0,198,538
1285339485678,129.0,280,357
1285339486177,60.0,97,382
1285339486724,60.0,295,312
1285339487251,60.0,424,391
1285339488599,60.0,384,465
1285339489083,60.0,70,462
1285339489681,129.0,198,165
1285339490240,99.0,328,681
1285339490802,60.0,433,208
1285339491335,30.0,454,582
1285339492289,99.0,165,547
1285339492883,60.0,427,501
1285339493424,60.0,40,558
1285339494446,99.0,159,625
1285339494975,99.0,51,472
1285339495525,129.0,138,234
1285339496057,99.0,79,57
Finished: 1285339496616
