1285158846566,99.0,130,565
1285158847136,30.0,184,202
1285158850124,99.0,258,460
1285158850685,60.0,339,496
1285158851668,99.0,76,279
1285158852329,30.0,369,633
1285158853106,99.0,124,366
1285158853723,60.0,418,84
1285158854437,60.0,261,172
1285158854978,30.0,378,460
1285158856873,30.0,252,571
1285158857463,99.0,253,588
1285158857976,60.0,49,67
1285158858677,129.0,94,556
1285158859240,30.0,30,487
1285158860371,60.0,376,658
1285158862448,99.0,144,613
1285158862986,129.0,282,667
1285158863464,60.0,249,336
1285158863996,60.0,385,723
1285158865124,129.0,360,453
1285158865688,99.0,322,583
1285158866210,60.0,378,721
1285158866830,60.0,276,159
1285158867496,99.0,157,432
1285158868012,30.0,141,763
1285158868595,129.0,316,454
1285158869100,60.0,195,622
1285158869670,129.0,330,441
1285158870168,129.0,291,499
1285158870723,129.0,364,162
1285158871322,30.0,262,655
1285158871976,60.0,291,574
1285158872844,30.0,327,379
1285158873866,99.0,114,477
1285158874397,99.0,387,174
1285158874949,129.0,264,87
1285158875465,60.0,106,556
1285158876044,30.0,432,438
1285158877111,129.0,109,460
1285158877661,60.0,364,616
1285158878280,99.0,258,706
1285158878782,30.0,159,252
1285158879397,60.0,232,601
1285158879975,30.0,67,537
1285158881385,30.0,436,454
1285158882532,129.0,387,376
1285158883080,30.0,408,268
1285158885045,129.0,210,705
1285158885663,129.0,324,147
1285158886404,129.0,372,451
1285158887083,60.0,124,177
1285158887783,60.0,63,591
1285158888728,99.0,54,292
1285158889348,30.0,169,567
1285158890330,60.0,52,526
1285158891201,129.0,292,721
1285158891747,129.0,375,390
1285158892299,30.0,177,139
1285158893877,99.0,393,460
1285158894442,129.0,259,336
1285158894933,30.0,319,508
1285158896683,99.0,114,550
1285158897183,30.0,219,454
1285158898433,129.0,205,709
1285158898932,30.0,274,276
1285158900666,99.0,390,717
1285158901256,30.0,85,544
1285158902452,99.0,411,271
1285158903383,99.0,330,271
1285158903869,99.0,265,735
1285158904416,99.0,129,120
1285158904975,129.0,357,321
1285158905467,99.0,315,321
1285158906032,60.0,241,382
1285158906563,30.0,373,594
1285158907712,129.0,229,700
1285158908279,60.0,223,699
1285158908885,60.0,382,732
1285158909475,129.0,366,477
Finished: 1285158909965
