1282917798900,99.0,397,630
1282917799590,129.0,228,472
1282917800109,60.0,183,124
1282917801223,60.0,172,412
1282917802334,60.0,348,93
1282917803563,129.0,111,303
1282917804102,30.0,429,727
1282917832410,60.0,106,669
1282917833226,60.0,435,274
1282917834067,60.0,436,235
1282917834816,129.0,411,120
1282917835376,30.0,259,264
1282917837045,99.0,399,298
1282917837633,129.0,190,583
1282917838243,30.0,178,433
1282917839883,60.0,225,346
1282917840928,60.0,97,381
1282917841587,30.0,102,612
1282917842275,129.0,378,339
1282917842863,30.0,136,370
1282917845009,99.0,55,625
1282917845653,60.0,420,160
1282917846309,99.0,76,222
1282917847371,99.0,93,153
1282917847886,129.0,319,249
1282917848567,30.0,48,388
1282917849561,60.0,51,409
1282917850816,30.0,292,355
1282917853094,129.0,90,645
1282917853719,99.0,75,741
1282917854347,60.0,327,573
1282917855344,129.0,154,478
1282917855857,30.0,373,651
1282917857021,60.0,307,99
1282917857760,30.0,357,45
1282917860274,30.0,256,499
1282917862082,129.0,304,96
1282917862683,30.0,390,97
1282917864951,129.0,319,330
1282917865530,129.0,115,331
1282917866007,129.0,298,556
1282917866501,99.0,154,238
1282917867134,30.0,159,397
1282917869508,60.0,231,189
1282917870117,60.0,192,718
1282917871213,99.0,96,78
1282917871891,129.0,76,451
1282917872409,30.0,129,774
1282917873068,60.0,129,88
1282917874128,99.0,270,631
1282917874734,99.0,378,664
1282917875364,30.0,294,208
1282917878604,99.0,334,234
1282917879152,60.0,118,720
1282917879831,99.0,99,508
1282917880397,60.0,175,429
1282917881101,99.0,277,498
1282917881663,30.0,181,604
1282917882249,60.0,375,648
1282917883280,99.0,79,229
1282917883887,129.0,361,66
1282917884495,129.0,90,622
1282917885048,30.0,90,55
1282917885703,60.0,376,430
1282917886510,129.0,307,127
1282917887049,60.0,205,384
1282917888449,99.0,340,528
1282917889007,99.0,336,312
1282917889568,129.0,324,567
1282917890702,99.0,429,615
1282917891498,99.0,52,514
1282917892093,129.0,333,262
1282917892610,129.0,142,690
1282917893129,99.0,330,69
1282917893713,30.0,102,70
1282917896548,30.0,411,519
1282917915866,99.0,232,732
1282917916480,30.0,414,276
1282917917688,30.0,46,460
1282917921000,129.0,402,535
Finished: 1282917921638
